index,long,lat,file_path
99,-90.1845619,38.625395,./data/vDBs7Zo6ENu8gkQ3fKJnbz/2025-04-25_21H31mn07s027.jpg
100,-90.1845449,38.6254222,./data/vDBs7Zo6ENu8gkQ3fKJnbz/2025-04-25_21H31mn08s894.jpg
101,-90.18453550000001,38.6254343,./data/vDBs7Zo6ENu8gkQ3fKJnbz/2025-04-25_21H31mn10s489.jpg
102,-90.184522,38.6254458,./data/vDBs7Zo6ENu8gkQ3fKJnbz/2025-04-25_21H31mn11s388.jpg
103,-90.1844861,38.6254553,./data/vDBs7Zo6ENu8gkQ3fKJnbz/2025-04-25_21H31mn12s841.jpg
104,-90.1844643,38.625455,./data/vDBs7Zo6ENu8gkQ3fKJnbz/2025-04-25_21H31mn13s825.jpg
105,-90.18444290000001,38.6254485,./data/vDBs7Zo6ENu8gkQ3fKJnbz/2025-04-25_21H31mn15s267.jpg
106,-90.184415,38.625425,./data/vDBs7Zo6ENu8gkQ3fKJnbz/2025-04-25_21H31mn17s389.jpg
107,-90.1844063,38.6253948,./data/vDBs7Zo6ENu8gkQ3fKJnbz/2025-04-25_21H31mn19s737.jpg
108,-90.18440050000001,38.6253672,./data/vDBs7Zo6ENu8gkQ3fKJnbz/2025-04-25_21H31mn21s865.jpg
109,-90.1843953,38.625340200000004,./data/vDBs7Zo6ENu8gkQ3fKJnbz/2025-04-25_21H31mn24s681.jpg
110,-90.18439430000001,38.6253333,./data/vDBs7Zo6ENu8gkQ3fKJnbz/2025-04-25_21H31mn25s455.jpg
111,-90.1843818,38.625308000000004,./data/vDBs7Zo6ENu8gkQ3fKJnbz/2025-04-25_21H31mn27s459.jpg
112,-90.18436510000001,38.6252823,./data/vDBs7Zo6ENu8gkQ3fKJnbz/2025-04-25_21H31mn29s825.jpg
113,-90.18434930000001,38.6252567,./data/vDBs7Zo6ENu8gkQ3fKJnbz/2025-04-25_21H31mn32s264.jpg
114,-90.1843328,38.6252298,./data/vDBs7Zo6ENu8gkQ3fKJnbz/2025-04-25_21H31mn34s146.jpg
115,-90.184321,38.6251995,./data/vDBs7Zo6ENu8gkQ3fKJnbz/2025-04-25_21H31mn36s538.jpg
116,-90.1843149,38.6251689,./data/vDBs7Zo6ENu8gkQ3fKJnbz/2025-04-25_21H31mn38s561.jpg
117,-90.18430380000001,38.6251406,./data/vDBs7Zo6ENu8gkQ3fKJnbz/2025-04-25_21H31mn41s154.jpg
118,-90.1843013,38.6251129,./data/vDBs7Zo6ENu8gkQ3fKJnbz/2025-04-25_21H31mn42s500.jpg
119,-90.18428990000001,38.6250868,./data/vDBs7Zo6ENu8gkQ3fKJnbz/2025-04-25_21H31mn44s609.jpg
120,-90.1842778,38.625067,./data/vDBs7Zo6ENu8gkQ3fKJnbz/2025-04-25_21H31mn46s279.jpg
121,-90.1842542,38.625043500000004,./data/vDBs7Zo6ENu8gkQ3fKJnbz/2025-04-25_21H31mn48s562.jpg
122,-90.18423440000001,38.625014,./data/vDBs7Zo6ENu8gkQ3fKJnbz/2025-04-25_21H31mn51s499.jpg
123,-90.1842185,38.6249888,./data/vDBs7Zo6ENu8gkQ3fKJnbz/2025-04-25_21H31mn53s676.jpg
124,-90.1842152,38.6249744,./data/vDBs7Zo6ENu8gkQ3fKJnbz/2025-04-25_21H31mn54s803.jpg
125,-90.18423030000001,38.6249499,./data/vDBs7Zo6ENu8gkQ3fKJnbz/2025-04-25_21H31mn56s989.jpg
126,-90.1842488,38.6249265,./data/vDBs7Zo6ENu8gkQ3fKJnbz/2025-04-25_21H31mn59s695.jpg
127,-90.1842565,38.6248963,./data/vDBs7Zo6ENu8gkQ3fKJnbz/2025-04-25_21H32mn02s146.jpg
128,-90.18426380000001,38.6248682,./data/vDBs7Zo6ENu8gkQ3fKJnbz/2025-04-25_21H32mn04s425.jpg
129,-90.1842762,38.6248399,./data/vDBs7Zo6ENu8gkQ3fKJnbz/2025-04-25_21H32mn06s651.jpg
130,-90.184287,38.6248139,./data/vDBs7Zo6ENu8gkQ3fKJnbz/2025-04-25_21H32mn08s518.jpg
131,-90.18430190000001,38.6247828,./data/vDBs7Zo6ENu8gkQ3fKJnbz/2025-04-25_21H32mn11s119.jpg
132,-90.18431220000001,38.6247568,./data/vDBs7Zo6ENu8gkQ3fKJnbz/2025-04-25_21H32mn13s491.jpg
133,-90.1843204,38.6247299,./data/vDBs7Zo6ENu8gkQ3fKJnbz/2025-04-25_21H32mn15s539.jpg
134,-90.1843319,38.6246986,./data/vDBs7Zo6ENu8gkQ3fKJnbz/2025-04-25_21H32mn17s619.jpg
135,-90.1843497,38.6246707,./data/vDBs7Zo6ENu8gkQ3fKJnbz/2025-04-25_21H32mn20s111.jpg
136,-90.1843667,38.6246445,./data/vDBs7Zo6ENu8gkQ3fKJnbz/2025-04-25_21H32mn22s615.jpg
