index,long,lat,file_path
43,-90.18925468733056,38.62621150213889,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H03mn10s994.jpg
44,-90.18928780694722,38.62621436284444,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H03mn11s629.jpg
45,-90.18929479706111,38.62621465230278,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H03mn12s626.jpg
46,-90.18929479706111,38.62621465230278,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H03mn13s188.jpg
47,-90.18930869373334,38.62621514506111,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H03mn13s680.jpg
48,-90.18930869373334,38.62621514506111,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H03mn14s141.jpg
49,-90.18931598944445,38.626217281277775,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H03mn14s804.jpg
50,-90.18931598944445,38.626217281277775,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H03mn15s288.jpg
51,-90.18932723046112,38.62621886263334,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H03mn15s768.jpg
52,-90.18932723046112,38.62621886263334,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H03mn16s280.jpg
53,-90.18933958795,38.62621579335278,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H03mn17s490.jpg
54,-90.18936036231112,38.62622055260833,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H03mn18s133.jpg
55,-90.18937588170279,38.62623024446111,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H03mn19s976.jpg
56,-90.18937588170279,38.62623024446111,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H03mn20s442.jpg
57,-90.1893842915,38.62623142687778,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H03mn20s915.jpg
58,-90.18942007417223,38.626244122191665,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H03mn22s516.jpg
59,-90.18943103385,38.62625572025278,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H03mn25s278.jpg
60,-90.18947814564167,38.62626351125,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H03mn26s515.jpg
61,-90.1894979904,38.626262155408334,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H03mn28s121.jpg
62,-90.18953169041667,38.62627770239445,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H03mn30s532.jpg
63,-90.18953169041667,38.62627770239445,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H03mn31s035.jpg
64,-90.18954751962222,38.62627315068889,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H03mn32s200.jpg
65,-90.18956829148055,38.626276648741666,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H03mn33s827.jpg
66,-90.18956987258333,38.62627651758889,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H03mn35s326.jpg
67,-90.189574583175,38.62627726023056,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H03mn35s892.jpg
68,-90.189574583175,38.62627726023056,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H03mn36s446.jpg
69,-90.18957257963612,38.62627608503611,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H03mn37s103.jpg
70,-90.18957257963612,38.62627608503611,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H03mn37s604.jpg
71,-90.18958096034723,38.626287716025,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H03mn41s711.jpg
72,-90.18958096034723,38.626287716025,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H03mn42s265.jpg
73,-90.18958042940001,38.626285978783336,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H03mn42s888.jpg
74,-90.18958042940001,38.626285978783336,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H03mn43s442.jpg
75,-90.18963084843611,38.62629329145555,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H03mn45s523.jpg
76,-90.18966292139723,38.62630841950278,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H03mn47s533.jpg
77,-90.18966292139723,38.62630841950278,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H03mn48s120.jpg
78,-90.18967729003889,38.62630858101389,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H03mn48s590.jpg
79,-90.18967729003889,38.62630858101389,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H03mn49s270.jpg
80,-90.18968611455834,38.62631323142222,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H03mn50s321.jpg
81,-90.18970487079723,38.62631054908056,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H03mn50s903.jpg
82,-90.18974436584445,38.62631608371111,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H03mn52s519.jpg
83,-90.18974436584445,38.62631608371111,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H03mn53s010.jpg
84,-90.18974436584445,38.62631608371111,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H03mn53s496.jpg
85,-90.18978162415,38.626312447244445,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H03mn55s602.jpg
86,-90.18978162415,38.626312447244445,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H03mn56s197.jpg
87,-90.18980537451945,38.62630604524167,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H03mn56s768.jpg
88,-90.18980537451945,38.62630604524167,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H03mn57s443.jpg
89,-90.18981596950833,38.62631228495833,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H03mn57s909.jpg
90,-90.18985500773334,38.62630614205,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H03mn59s530.jpg
91,-90.18985500773334,38.62630614205,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H04mn00s090.jpg
92,-90.189860805275,38.626304385244445,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H04mn00s636.jpg
93,-90.189860805275,38.626304385244445,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H04mn01s363.jpg
94,-90.18986713214723,38.62631971003056,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H04mn02s572.jpg
95,-90.18986837019445,38.62631782428333,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H04mn03s154.jpg
96,-90.18988354172222,38.626325133675,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H04mn04s477.jpg
97,-90.18989717972222,38.62632942899167,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H04mn05s512.jpg
98,-90.18992760797778,38.62633240136111,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H04mn07s710.jpg
99,-90.18992760797778,38.62633240136111,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H04mn08s269.jpg
100,-90.18996532418889,38.62634125915,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H04mn09s547.jpg
101,-90.18998953377778,38.62634250080278,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H04mn11s552.jpg
102,-90.190001962375,38.626342943644445,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H04mn12s058.jpg
103,-90.19000654546389,38.626334136522225,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H04mn12s663.jpg
104,-90.19004965418611,38.626332291658336,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H04mn15s607.jpg
105,-90.19009081361112,38.62632265254722,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H04mn17s581.jpg
106,-90.1901013707639,38.62630408722222,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H04mn18s771.jpg
107,-90.19013332975001,38.626308414497224,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H04mn20s681.jpg
108,-90.19014716921112,38.62631133701111,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H04mn22s252.jpg
109,-90.19015563449167,38.62632021767222,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H04mn22s832.jpg
110,-90.19017097713612,38.626332266022224,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H04mn24s096.jpg
111,-90.19017876192778,38.62633849691389,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H04mn24s713.jpg
